Periodo,year,month,Mes,IT_,PO_,RM_,h000,i000a,j122,m100,k100a,Entidad,orden
01/11/2023,2023,11,noviembre,.0078921784,.031699304,.069932304,149.3734,30.513689,196.38705,104.76494,97.734383,Jalisco,2
01/01/2010,2010,1,enero,-.053800166,.016321566,-.049654722,77.132942,72.924026,67.413216,76.468285,73.139641,Variación promedio en Jalisco (últimos 12 meses),3
01/02/2010,2010,2,febrero,-.051499538,.013685904,-.041495085,77.470322,72.864838,64.416054,77.209915,75.993874,Variación promedio en Jalisco (últimos 12 meses),3
01/03/2010,2010,3,marzo,-.052618269,.011501129,-.035338532,77.792679,72.918793,69.936699,85.947617,85.011726,Variación promedio en Jalisco (últimos 12 meses),3
01/04/2010,2010,4,abril,-.035622451,.0098490752,-.028489128,78.126938,73.188446,67.736237,84.662277,82.171318,Variación promedio en Jalisco (últimos 12 meses),3
01/05/2010,2010,5,mayo,-.022739146,.01094603,-.037379652,78.615105,73.452896,74.702332,85.434464,81.641579,Variación promedio en Jalisco (últimos 12 meses),3
01/06/2010,2010,6,junio,-.013639018,.01289905,-.023954891,78.861519,74.316864,69.335136,87.405266,83.812943,Variación promedio en Jalisco (últimos 12 meses),3
01/07/2010,2010,7,julio,-.00032818064,.014638533,-.015995584,79.160446,74.53862,72.6166,87.733414,84.531403,Variación promedio en Jalisco (últimos 12 meses),3
01/08/2010,2010,8,agosto,.012768912,.017782625,-.00082712341,78.860306,74.937508,68.197449,86.676949,84.703629,Variación promedio en Jalisco (últimos 12 meses),3
01/09/2010,2010,9,septiembre,.025871379,.020914141,.011673753,79.078911,74.997658,68.634369,85.332558,83.219032,Variación promedio en Jalisco (últimos 12 meses),3
01/10/2010,2010,10,octubre,.035917126,.024427248,.019038662,79.418037,74.837166,69.628113,88.994873,87.758049,Variación promedio en Jalisco (últimos 12 meses),3
01/11/2010,2010,11,noviembre,.047422409,.027800256,.030547367,79.659378,74.974442,69.261719,88.770973,86.322632,Variación promedio en Jalisco (últimos 12 meses),3
01/12/2010,2010,12,diciembre,.058152195,.030793319,.019796263,80.054031,75.210274,93.642853,89.509407,88.535751,Variación promedio en Jalisco (últimos 12 meses),3
01/01/2011,2011,1,enero,.060592987,.032864772,.01925532,79.921593,74.784187,68.268959,80.316582,75.226944,Variación promedio en Jalisco (últimos 12 meses),3
01/02/2011,2011,2,febrero,.065725975,.034997724,.021258263,79.917786,75.921272,67.317047,79.236336,76.08316,Variación promedio en Jalisco (últimos 12 meses),3
01/03/2011,2011,3,marzo,.067069657,.037997656,.018357748,80.192268,75.965904,72.136177,87.511139,83.195419,Variación promedio en Jalisco (últimos 12 meses),3
01/04/2011,2011,4,abril,.058212206,.040893212,.017198753,80.673164,76.505455,70.112572,80.051826,77.658012,Variación promedio en Jalisco (últimos 12 meses),3
01/05/2011,2011,5,mayo,.054966494,.041221816,.02631286,80.274063,78.717522,78.100868,85.343048,83.005653,Variación promedio en Jalisco (últimos 12 meses),3
01/06/2011,2011,6,junio,.050252739,.041224405,.030157421,80.788834,80.202583,71.783287,88.345268,87.684387,Variación promedio en Jalisco (últimos 12 meses),3
01/07/2011,2011,7,julio,.042098045,.040952556,.030588754,80.685509,80.330498,73.544136,84.737465,85.165062,Variación promedio en Jalisco (últimos 12 meses),3
01/08/2011,2011,8,agosto,.04212663,.041575506,.025588159,81.165161,80.688736,71.84481,90.841133,90.729225,Variación promedio en Jalisco (últimos 12 meses),3
01/09/2011,2011,9,septiembre,.042388301,.042110391,.024011312,81.869453,81.232864,79.038513,91.452316,90.644661,Variación promedio en Jalisco (últimos 12 meses),3
01/10/2011,2011,10,octubre,.043275908,.041995071,.029591655,81.97847,84.043243,74.014847,92.094681,92.499634,Variación promedio en Jalisco (últimos 12 meses),3
01/11/2011,2011,11,noviembre,.042872019,.041866556,.032255519,81.989143,84.278442,75.258102,93.964363,91.596397,Variación promedio en Jalisco (últimos 12 meses),3
01/12/2011,2011,12,diciembre,.040049829,.042294342,.029788017,82.026962,84.674652,98.391624,97.924149,96.04528,Variación promedio en Jalisco (últimos 12 meses),3
01/01/2012,2012,1,enero,.046085205,.043940395,.035141658,81.758453,84.51152,72.670555,89.389488,87.450775,Variación promedio en Jalisco (últimos 12 meses),3
01/02/2012,2012,2,febrero,.05026716,.044690244,.041494574,82.124771,84.622421,73.235909,87.383217,86.799019,Variación promedio en Jalisco (últimos 12 meses),3
01/03/2012,2012,3,marzo,.049127836,.042727407,.052443363,82.252106,84.572151,77.042,92.549973,93.525612,Variación promedio en Jalisco (últimos 12 meses),3
01/04/2012,2012,4,abril,.054984767,.04208488,.057465632,82.507027,84.490555,75.919403,84.957123,85.497154,Variación promedio en Jalisco (últimos 12 meses),3
01/05/2012,2012,5,mayo,.060004499,.043353222,.042602662,82.818047,85.944122,82.866768,94.642487,91.625328,Variación promedio en Jalisco (últimos 12 meses),3
01/06/2012,2012,6,junio,.068461888,.043904349,.035584223,83.372864,85.738632,75.921242,95.968742,92.256027,Variación promedio en Jalisco (últimos 12 meses),3
01/07/2012,2012,7,julio,.081642538,.045017265,.03165897,83.067902,86.490173,76.088081,93.072411,91.557465,Variación promedio en Jalisco (últimos 12 meses),3
01/08/2012,2012,8,agosto,.07931713,.04284925,.033627093,83.103004,86.231041,77.294319,95.177223,95.195137,Variación promedio en Jalisco (últimos 12 meses),3
01/09/2012,2012,9,septiembre,.073627949,.041162483,.031129682,83.017365,86.192459,74.18544,91.906494,90.077965,Variación promedio en Jalisco (últimos 12 meses),3
01/10/2012,2012,10,octubre,.072981335,.040098999,.026054008,82.539963,86.860771,75.520523,97.751541,94.545776,Variación promedio en Jalisco (últimos 12 meses),3
01/11/2012,2012,11,noviembre,.06733454,.038300734,.023077276,82.594673,87.438492,77.421478,93.449287,91.154488,Variación promedio en Jalisco (últimos 12 meses),3
01/12/2012,2012,12,diciembre,.056636337,.036558423,.025997428,82.761055,87.052124,102.67733,93.162384,89.779541,Variación promedio en Jalisco (últimos 12 meses),3
01/01/2013,2013,1,enero,.048830859,.038169123,.028993791,85.570503,86.573517,81.853363,87.446762,84.670151,Variación promedio en Jalisco (últimos 12 meses),3
01/02/2013,2013,2,febrero,.037879217,.041168652,.022696096,85.923515,86.680161,77.74588,83.876495,83.536217,Variación promedio en Jalisco (últimos 12 meses),3
01/03/2013,2013,3,marzo,.029381478,.045364026,.013476135,86.1828,86.199776,80.897995,87.641121,85.626038,Variación promedio en Jalisco (últimos 12 meses),3
01/04/2013,2013,4,abril,.028767791,.047613744,.013528798,86.76741,86.937317,82.520287,89.782883,87.011017,Variación promedio en Jalisco (últimos 12 meses),3
01/05/2013,2013,5,mayo,.017097838,.04883635,.0098840678,87.565964,87.26535,87.382256,89.984062,88.200974,Variación promedio en Jalisco (últimos 12 meses),3
01/06/2013,2013,6,junio,.0034201851,.050944645,.0085725766,87.329514,88.171936,81.64238,88.462227,85.553444,Variación promedio en Jalisco (últimos 12 meses),3
01/07/2013,2013,7,julio,-.0051071676,.052376557,.010033363,87.497421,87.949783,82.932777,91.596489,87.835602,Variación promedio en Jalisco (últimos 12 meses),3
01/08/2013,2013,8,agosto,-.011497895,.054657057,.010557368,87.234489,87.7939,83.590271,90.554626,87.563637,Variación promedio en Jalisco (últimos 12 meses),3
01/09/2013,2013,9,septiembre,-.015369679,.058254898,.014803488,87.586258,88.159592,80.999016,86.955864,83.508125,Variación promedio en Jalisco (últimos 12 meses),3
01/10/2013,2013,10,octubre,-.020168407,.06115428,.01642121,87.486557,88.526833,82.384949,95.884476,90.719154,Variación promedio en Jalisco (últimos 12 meses),3
01/11/2013,2013,11,noviembre,-.015022253,.065138936,.013762241,87.321503,89.236855,82.016884,93.370438,87.397415,Variación promedio en Jalisco (últimos 12 meses),3
01/12/2013,2013,12,diciembre,.0023785781,.069244295,.013402287,87.147507,89.206818,107.41154,95.077179,92.220177,Variación promedio en Jalisco (últimos 12 meses),3
01/01/2014,2014,1,enero,.0041972543,.064567722,.0045006718,89.219154,86.633461,84.93071,90.012779,85.374886,Variación promedio en Jalisco (últimos 12 meses),3
01/02/2014,2014,2,febrero,.012921546,.059886817,.0020088935,89.670113,86.80426,80.136581,86.250435,83.750198,Variación promedio en Jalisco (últimos 12 meses),3
01/03/2014,2014,3,marzo,.027271479,.0548083,.0029915881,89.81427,87.062737,82.848976,91.563736,88.827057,Variación promedio en Jalisco (últimos 12 meses),3
01/04/2014,2014,4,abril,.031377595,.049452201,-.0020052313,90.173195,88.203407,84.001541,90.760605,87.192421,Variación promedio en Jalisco (últimos 12 meses),3
01/05/2014,2014,5,mayo,.041323982,.044819273,.0061269021,90.855721,88.314644,87.254143,93.836647,92.055664,Variación promedio en Jalisco (últimos 12 meses),3
01/06/2014,2014,6,junio,.054497119,.038736686,.0063477769,90.582344,88.342506,81.86367,92.510551,89.54776,Variación promedio en Jalisco (últimos 12 meses),3
01/07/2014,2014,7,julio,.057676993,.033093505,.0053145089,90.949638,87.882484,85.265572,95.678726,91.569794,Variación promedio en Jalisco (últimos 12 meses),3
01/08/2014,2014,8,agosto,.062395763,.028564373,.00075745082,91.052353,88.067039,83.142639,93.096977,88.515289,Variación promedio en Jalisco (últimos 12 meses),3
01/09/2014,2014,9,septiembre,.073849596,.021522189,-.003568772,91.041817,88.231888,81.799606,93.107353,88.790787,Variación promedio en Jalisco (últimos 12 meses),3
01/10/2014,2014,10,octubre,.080102399,.016326437,-.0047198203,91.505638,88.960526,83.778992,99.426872,93.599747,Variación promedio en Jalisco (últimos 12 meses),3
01/11/2014,2014,11,noviembre,.076940142,.01037696,-.0036744655,91.70739,89.035835,82.532066,95.947624,88.859734,Variación promedio en Jalisco (últimos 12 meses),3
01/12/2014,2014,12,diciembre,.074556962,.0031253938,-.0058037778,91.581902,89.4776,106.99435,101.03087,96.596512,Variación promedio en Jalisco (últimos 12 meses),3
01/01/2015,2015,1,enero,.073456094,.00070453063,.00052747165,91.751251,88.88884,85.460388,90.458054,84.642708,Variación promedio en Jalisco (últimos 12 meses),3
01/02/2015,2015,2,febrero,.068916112,-.0019989156,.003514589,92.130005,89.208244,82.252533,87.717781,83.270523,Variación promedio en Jalisco (últimos 12 meses),3
01/03/2015,2015,3,marzo,.06315963,-.0035562373,.006603674,92.172256,89.25106,84.665718,94.933907,91.860207,Variación promedio en Jalisco (últimos 12 meses),3
01/04/2015,2015,4,abril,.054892711,-.0039131683,.010543251,92.926117,89.20549,86.659737,91.57489,87.68129,Variación promedio en Jalisco (últimos 12 meses),3
01/05/2015,2015,5,mayo,.050537746,-.0034373768,.01170901,93.574081,89.30545,90.131073,93.53302,90.633369,Variación promedio en Jalisco (últimos 12 meses),3
01/06/2015,2015,6,junio,.04924497,-.0016240937,.016055388,94.165169,89.197472,84.974144,97.936981,93.168549,Variación promedio en Jalisco (últimos 12 meses),3
01/07/2015,2015,7,julio,.051022649,.00063546409,.018815326,92.977928,89.51342,89.174324,99.703735,95.387749,Variación promedio en Jalisco (últimos 12 meses),3
01/08/2015,2015,8,agosto,.055943936,.0033434767,.021208428,92.927544,88.226791,85.679443,94.072472,91.430298,Variación promedio en Jalisco (últimos 12 meses),3
01/09/2015,2015,9,septiembre,.055116802,.0072191032,.024594072,93.450272,88.380379,87.249596,92.827721,90.26091,Variación promedio en Jalisco (últimos 12 meses),3
01/10/2015,2015,10,octubre,.053977136,.0093396353,.026637604,93.480919,88.873795,88.591667,97.753258,94.947281,Variación promedio en Jalisco (últimos 12 meses),3
01/11/2015,2015,11,noviembre,.055101451,.011879349,.030003095,93.615189,89.079506,87.913528,94.187126,90.911537,Variación promedio en Jalisco (últimos 12 meses),3
01/12/2015,2015,12,diciembre,.046729092,.01601137,.032729577,93.239578,89.90564,113.39586,96.362564,91.391548,Variación promedio en Jalisco (últimos 12 meses),3
01/01/2016,2016,1,enero,.050410934,.019448955,.030023484,91.020821,92.55378,85.459755,86.396355,82.060318,Variación promedio en Jalisco (últimos 12 meses),3
01/02/2016,2016,2,febrero,.056470849,.022769604,.032269202,91.136345,92.937721,84.875313,86.384354,86.509064,Variación promedio en Jalisco (últimos 12 meses),3
01/03/2016,2016,3,marzo,.06002216,.025432942,.031943019,91.222382,93.690041,88.687546,91.159409,90.10247,Variación promedio en Jalisco (últimos 12 meses),3
01/04/2016,2016,4,abril,.075380608,.027887719,.031343121,91.871651,94.321762,88.412193,92.932709,91.029831,Variación promedio en Jalisco (últimos 12 meses),3
01/05/2016,2016,5,mayo,.080688402,.029487493,.033505321,92.875511,94.241653,92.350876,94.388718,93.071075,Variación promedio en Jalisco (últimos 12 meses),3
01/06/2016,2016,6,junio,.078631483,.031388812,.031751446,93.233826,94.690407,91.169182,96.368561,96.221085,Variación promedio en Jalisco (últimos 12 meses),3
01/07/2016,2016,7,julio,.073068321,.032970332,.02956742,93.508774,94.360245,92.661591,93.201851,93.238258,Variación promedio en Jalisco (últimos 12 meses),3
01/08/2016,2016,8,agosto,.070695348,.033454493,.031171793,94.025375,94.607933,91.139236,96.462173,98.869911,Variación promedio en Jalisco (últimos 12 meses),3
01/09/2016,2016,9,septiembre,.065003231,.033076666,.029601855,94.336037,94.918716,93.023331,94.249886,92.721581,Variación promedio en Jalisco (últimos 12 meses),3
01/10/2016,2016,10,octubre,.060795631,.03324569,.025745785,94.866554,94.749405,89.103493,96.111313,93.68663,Variación promedio en Jalisco (últimos 12 meses),3
01/11/2016,2016,11,noviembre,.054389697,.033034846,.02493247,95.223602,95.445244,91.491486,97.086014,93.150558,Variación promedio en Jalisco (últimos 12 meses),3
01/12/2016,2016,12,diciembre,.056867126,.03140679,.028533133,95.12413,95.062836,120.31012,101.39626,98.299881,Variación promedio en Jalisco (últimos 12 meses),3
01/01/2017,2017,1,enero,.053852145,.030403743,.028802864,96.001129,94.891754,91.733315,93.003235,90.816826,Variación promedio en Jalisco (últimos 12 meses),3
01/02/2017,2017,2,febrero,.045883615,.02846992,.028370252,95.685524,92.746635,90.055664,88.197426,92.881195,Variación promedio en Jalisco (últimos 12 meses),3
01/03/2017,2017,3,marzo,.041265231,.027211076,.028552454,95.719292,92.81443,94.492287,98.263039,98.00351,Variación promedio en Jalisco (últimos 12 meses),3
01/04/2017,2017,4,abril,.017658485,.025498183,.027725324,96.142914,92.695259,92.39624,89.044334,86.501816,Variación promedio en Jalisco (últimos 12 meses),3
01/05/2017,2017,5,mayo,.013390855,.022634093,.030675465,97.108971,93.052216,101.18103,96.234657,95.154449,Variación promedio en Jalisco (últimos 12 meses),3
01/06/2017,2017,6,junio,.0064368881,.020000953,.032153614,97.692841,93.346581,96.657745,97.743073,95.959427,Variación promedio en Jalisco (últimos 12 meses),3
01/07/2017,2017,7,julio,.0053745499,.017661987,.033494044,96.75219,98.223076,93.458893,94.814018,96.253227,Variación promedio en Jalisco (últimos 12 meses),3
01/08/2017,2017,8,agosto,.0016916674,.01483183,.032909136,96.930016,98.49321,95.223267,99.158249,100.05686,Variación promedio en Jalisco (últimos 12 meses),3
01/09/2017,2017,9,septiembre,.0013632062,.013015716,.031701025,96.781288,98.719391,93.957054,94.070976,93.41774,Variación promedio en Jalisco (últimos 12 meses),3
01/10/2017,2017,10,octubre,.0039530899,.011196641,.03542462,97.065773,98.717018,92.368759,98.928711,96.626259,Variación promedio en Jalisco (últimos 12 meses),3
01/11/2017,2017,11,noviembre,.0097614555,.0095574204,.03591793,98.780045,98.458519,97.307938,100.70972,97.751411,Variación promedio en Jalisco (últimos 12 meses),3
01/12/2017,2017,12,diciembre,.0029719004,.0089080185,.029633306,98.945236,98.148979,124.20773,100.13828,97.297546,Variación promedio en Jalisco (últimos 12 meses),3
01/01/2018,2018,1,enero,.003877925,.0082553877,.029327188,99.180313,96.692955,93.485779,94.936432,99.94326,Variación promedio en Jalisco (últimos 12 meses),3
01/02/2018,2018,2,febrero,.0077524823,.0092110187,.027694324,99.203156,97.263329,91.829849,90.654541,90.914673,Variación promedio en Jalisco (últimos 12 meses),3
01/03/2018,2018,3,marzo,.0084100896,.0087748859,.028634572,98.824127,97.857948,97.957581,96.066093,96.258324,Variación promedio en Jalisco (últimos 12 meses),3
01/04/2018,2018,4,abril,.032986332,.0099196639,.031750791,100.0359,99.628876,94.69017,98.795265,98.777161,Variación promedio en Jalisco (últimos 12 meses),3
01/05/2018,2018,5,mayo,.040505096,.01269505,.021467583,100.28995,100.88582,102.61487,105.64882,104.16686,Variación promedio en Jalisco (últimos 12 meses),3
01/06/2018,2018,6,junio,.05405939,.013427845,.023947483,99.994438,100.87918,97.88504,104.00214,105.4498,Variación promedio en Jalisco (últimos 12 meses),3
01/07/2018,2018,7,julio,.064638302,.01332544,.026247924,100.03967,101.58035,99.128128,100.72531,101.35745,Variación promedio en Jalisco (últimos 12 meses),3
01/08/2018,2018,8,agosto,.066397309,.014529595,.031930916,100.3904,101.44604,100.28799,102.66455,101.73899,Variación promedio en Jalisco (últimos 12 meses),3
01/09/2018,2018,9,septiembre,.069212727,.015215036,.034083247,99.795044,101.60524,95.808113,97.761345,96.540009,Variación promedio en Jalisco (últimos 12 meses),3
01/10/2018,2018,10,octubre,.075104773,.015802607,.034967806,100.80738,100.47971,97.179008,107.14503,106.25304,Variación promedio en Jalisco (últimos 12 meses),3
01/11/2018,2018,11,noviembre,.076108329,.016049828,.036719371,100.82467,100.83354,100.69356,104.08265,101.93188,Variación promedio en Jalisco (últimos 12 meses),3
01/12/2018,2018,12,diciembre,.078655601,.015378583,.0402481,100.61495,100.84702,128.43991,97.517838,96.668549,Variación promedio en Jalisco (últimos 12 meses),3
01/01/2019,2019,1,enero,.072976828,.015312482,.041288603,100.62922,97.671143,99.999878,89.852638,95.214935,Variación promedio en Jalisco (últimos 12 meses),3
01/02/2019,2019,2,febrero,.067350708,.014493622,.041990239,100.65462,98.001617,96.605278,86.327278,84.284668,Variación promedio en Jalisco (últimos 12 meses),3
01/03/2019,2019,3,marzo,.065355763,.014905437,.037577871,100.86826,98.53894,104.24524,95.084244,94.237007,Variación promedio en Jalisco (últimos 12 meses),3
01/04/2019,2019,4,abril,.046820138,.013560086,.031180296,101.73597,99.160431,102.25426,92.48555,91.562653,Variación promedio en Jalisco (últimos 12 meses),3
01/05/2019,2019,5,mayo,.032844685,.011144675,.033748757,101.70919,99.427917,107.89598,98.623886,98.072639,Variación promedio en Jalisco (últimos 12 meses),3
01/06/2019,2019,6,junio,.017590782,.010485872,.02496949,101.93996,100.44863,102.66815,94.437119,93.014984,Variación promedio en Jalisco (últimos 12 meses),3
01/07/2019,2019,7,julio,.006038344,.010263704,.019301804,101.87075,101.12125,104.16705,94.879425,94.900101,Variación promedio en Jalisco (últimos 12 meses),3
01/08/2019,2019,8,agosto,-.0015282597,.0094550541,.0087689823,101.98252,101.28076,106.35828,92.528175,91.861069,Variación promedio en Jalisco (últimos 12 meses),3
01/09/2019,2019,9,septiembre,-.01060554,.0085942373,.0037079237,101.55588,100.92155,100.87,87.891685,84.483185,Variación promedio en Jalisco (últimos 12 meses),3
01/10/2019,2019,10,octubre,-.025823563,.0076019596,-.00047781292,102.00238,99.830231,104.90741,94.452202,90.452919,Variación promedio en Jalisco (últimos 12 meses),3
01/11/2019,2019,11,noviembre,-.037357159,.0071400465,-.0089153815,102.44473,99.71151,105.98032,91.702377,86.480751,Variación promedio en Jalisco (últimos 12 meses),3
01/12/2019,2019,12,diciembre,-.037119552,.0071341516,-.013073795,102.07063,99.60244,136.94553,92.356705,90.857262,Variación promedio en Jalisco (últimos 12 meses),3
01/01/2020,2020,1,enero,-.034943964,.0071599102,-.014912124,102.16869,99.162193,103.85265,88.527908,89.036781,Variación promedio en Jalisco (últimos 12 meses),3
01/02/2020,2020,2,febrero,-.034351598,.0070433496,-.016136646,102.04301,99.261795,99.472023,83.056854,79.822189,Variación promedio en Jalisco (últimos 12 meses),3
01/03/2020,2020,3,marzo,-.041301038,.0065711299,-.017214658,102.10455,100.10708,102.34529,84.806061,80.172554,Variación promedio en Jalisco (últimos 12 meses),3
01/04/2020,2020,4,abril,-.063567199,.0056126025,-.014886099,101.79379,97.635178,103.98646,60.369816,59.193508,Variación promedio en Jalisco (últimos 12 meses),3
01/05/2020,2020,5,mayo,-.085526899,.0045769303,-.019363595,101.18446,97.550003,101.28973,63.24934,61.75631,Variación promedio en Jalisco (últimos 12 meses),3
01/06/2020,2020,6,junio,-.09939339,.0026732287,-.019527365,101.21684,97.267616,98.230362,70.854668,66.998466,Variación promedio en Jalisco (últimos 12 meses),3
01/07/2020,2020,7,julio,-.11010079,.00061171094,-.019973386,100.91775,98.309525,102.96083,77.762527,73.219582,Variación promedio en Jalisco (últimos 12 meses),3
01/08/2020,2020,8,agosto,-.12021276,-.0014291017,-.021140495,101.1771,97.926682,100.23631,75.489258,70.840866,Variación promedio en Jalisco (últimos 12 meses),3
01/09/2020,2020,9,septiembre,-.1240949,-.0027288431,-.0191638,101.26899,98.254417,101.19056,77.960464,72.504326,Variación promedio en Jalisco (últimos 12 meses),3
01/10/2020,2020,10,octubre,-.12701672,-.0040391828,-.019857993,101.58858,96.857155,104.80386,82.396278,77.289375,Variación promedio en Jalisco (últimos 12 meses),3
01/11/2020,2020,11,noviembre,-.12724937,-.0058713327,-.016814066,101.447,96.737556,106.08134,81.993446,76.811333,Variación promedio en Jalisco (últimos 12 meses),3
01/12/2020,2020,12,diciembre,-.13035148,-.0072783614,-.014424271,101.85395,96.176567,137.72517,87.776237,83.323631,Variación promedio en Jalisco (últimos 12 meses),3
01/01/2021,2021,1,enero,-.13472448,-.0085226567,-.015133147,103.89913,92.105064,108.45777,81.107437,83.157318,Variación promedio en Jalisco (últimos 12 meses),3
01/02/2021,2021,2,febrero,-.13225476,-.0093860868,-.017503655,104.38434,91.700432,105.02393,82.983452,80.742027,Variación promedio en Jalisco (últimos 12 meses),3
01/03/2021,2021,3,marzo,-.11620031,-.0098218657,-.015455268,105.60962,91.88031,114.17577,94.750122,89.63356,Variación promedio en Jalisco (últimos 12 meses),3
01/04/2021,2021,4,abril,-.05580689,-.0082919225,-.014050009,105.73174,92.744278,115.34072,89.066734,86.02948,Variación promedio en Jalisco (últimos 12 meses),3
01/05/2021,2021,5,mayo,.0040487852,-.0056123701,-.0060666273,106.45608,91.388641,118.82095,94.75264,91.994919,Variación promedio en Jalisco (últimos 12 meses),3
01/06/2021,2021,6,junio,.052220732,-.0019975412,-.00050796167,107.58009,90.506996,115.0028,99.605843,97.285698,Variación promedio en Jalisco (últimos 12 meses),3
01/07/2021,2021,7,julio,.081919961,.0041508451,.0031344495,123.17504,62.772923,143.83804,98.821541,96.742607,Variación promedio en Jalisco (últimos 12 meses),3
01/08/2021,2021,8,agosto,.11463542,.012700138,.0083107995,131.77486,51.790749,153.71237,95.648529,92.576759,Variación promedio en Jalisco (últimos 12 meses),3
01/09/2021,2021,9,septiembre,.13692257,.021636322,.007740553,135.91028,44.580555,160.69888,94.762985,91.742569,Variación promedio en Jalisco (últimos 12 meses),3
01/10/2021,2021,10,octubre,.15942968,.031159045,.0062981346,137.07077,42.001034,163.08879,99.911934,94.731445,Variación promedio en Jalisco (últimos 12 meses),3
01/11/2021,2021,11,noviembre,.18335125,.041666437,.0012733899,139.49246,39.067142,164.31538,103.18324,98.105125,Variación promedio en Jalisco (últimos 12 meses),3
01/12/2021,2021,12,diciembre,.19745024,.051852204,.00023052852,140.08215,38.053558,222.54503,100.89313,100.33486,Variación promedio en Jalisco (últimos 12 meses),3
01/01/2022,2022,1,enero,.20887932,.060646549,.0023931498,140.93579,33.542236,165.04785,89.997177,91.249306,Variación promedio en Jalisco (últimos 12 meses),3
01/02/2022,2022,2,febrero,.21593559,.070153967,.0075228857,141.88136,35.403633,165.83052,91.325569,89.712273,Variación promedio en Jalisco (últimos 12 meses),3
01/03/2022,2022,3,marzo,.21613796,.079112127,.0089865262,143.55925,34.275223,173.33592,107.08241,107.90674,Variación promedio en Jalisco (últimos 12 meses),3
01/04/2022,2022,4,abril,.19234246,.087107912,.0076817116,143.68375,34.889248,173.21712,102.31993,98.726051,Variación promedio en Jalisco (últimos 12 meses),3
01/05/2022,2022,5,mayo,.16749626,.093541808,.011428566,142.72101,34.734783,177.07103,106.35491,105.30824,Variación promedio en Jalisco (últimos 12 meses),3
01/06/2022,2022,6,junio,.14595392,.099583611,.010056389,143.88774,34.719234,172.46259,111.71932,110.47208,Variación promedio en Jalisco (últimos 12 meses),3
01/07/2022,2022,7,julio,.1347281,.099651009,.013423732,141.91296,35.92802,176.05708,106.78066,104.88625,Variación promedio en Jalisco (últimos 12 meses),3
01/08/2022,2022,8,agosto,.12583001,.095386252,.01646181,143.04387,35.001751,168.12332,106.51701,102.03606,Variación promedio en Jalisco (últimos 12 meses),3
01/09/2022,2022,9,septiembre,.11943029,.089420021,.024778126,143.37091,35.443638,172.96625,100.6618,99.503464,Variación promedio en Jalisco (últimos 12 meses),3
01/10/2022,2022,10,octubre,.11158022,.083189301,.032591194,144.231,34.072914,169.78308,104.07562,99.450302,Variación promedio en Jalisco (últimos 12 meses),3
01/11/2022,2022,11,noviembre,.097376667,.075678676,.04580009,144.60625,32.852726,173.97313,101.98682,98.557678,Variación promedio en Jalisco (últimos 12 meses),3
01/12/2022,2022,12,diciembre,.093245037,.067876741,.048381943,143.94501,32.965595,227.39117,104.41671,102.37287,Variación promedio en Jalisco (últimos 12 meses),3
01/01/2023,2023,1,enero,.092423066,.059844669,.051030576,141.19034,34.338791,180.03712,95.664536,94.095886,Variación promedio en Jalisco (últimos 12 meses),3
01/02/2023,2023,2,febrero,.086172193,.050732307,.052985597,143.25185,34.414421,181.73178,91.740501,87.772415,Variación promedio en Jalisco (últimos 12 meses),3
01/03/2023,2023,3,marzo,.073309988,.040330827,.059359718,142.86682,33.226559,192.39133,97.941833,94.585373,Variación promedio en Jalisco (últimos 12 meses),3
01/04/2023,2023,4,abril,.059586048,.029764187,.06268248,142.84514,32.731953,182.75389,96.682289,90.609222,Variación promedio en Jalisco (últimos 12 meses),3
01/05/2023,2023,5,mayo,.050736312,.021175746,.064933538,142.88036,31.188887,190.22406,103.21583,97.487732,Variación promedio en Jalisco (últimos 12 meses),3
01/06/2023,2023,6,junio,.040947076,.013419626,.071122713,146.15785,33.347725,191.75693,106.24345,98.223465,Variación promedio en Jalisco (últimos 12 meses),3
01/07/2023,2023,7,julio,.033631805,.011013083,.068954609,145.66141,33.98954,190.48982,103.2159,98.057869,Variación promedio en Jalisco (últimos 12 meses),3
01/08/2023,2023,8,agosto,.026453113,.010681719,.068786837,146.46394,34.408077,190.62282,109.61996,105.79686,Variación promedio en Jalisco (últimos 12 meses),3
01/09/2023,2023,9,septiembre,.0225014,.010488161,.066336349,146.99619,33.252312,192.85936,107.73682,102.2277,Variación promedio en Jalisco (últimos 12 meses),3
01/10/2023,2023,10,octubre,.017650342,.009943828,.068069793,147.77547,31.556129,191.17494,105.70107,101.73071,Variación promedio en Jalisco (últimos 12 meses),3
01/11/2023,2023,11,noviembre,.015311925,.010985698,.066015258,149.3734,30.513689,196.38705,104.76494,97.734383,Variación promedio en Jalisco (últimos 12 meses),3
